origin,destination,month,avg_route_month_delay
PGD,CLE,10,-9.0
PGD,CLE,11,23.0
PGD,CLE,12,1.0
PGD,CVG,1,25.22222222222222
PGD,CVG,2,-1.2608695652173914
PGD,CVG,3,14.419354838709678
PGD,CVG,4,15.772727272727273
PGD,CVG,5,8.391304347826088
PGD,CVG,6,22.8125
PGD,CVG,7,32.095238095238095
PGD,CVG,8,24.875
PGD,CVG,9,-4.3076923076923075
PGD,CVG,10,27.09090909090909
PGD,CVG,11,11.285714285714286
PGD,CVG,12,35.666666666666664
PGD,DAY,1,7.714285714285714
PGD,DAY,2,-6.0
PGD,DAY,3,0.8571428571428571
PGD,DAY,4,16.5
PGD,DAY,5,-14.0
PGD,DAY,6,7.5
PGD,DAY,7,-5.666666666666667
PGD,DAY,8,-10.0
PGD,DAY,9,-3.3333333333333335
PGD,DAY,10,41.0
PGD,DAY,11,17.0
PGD,DAY,12,-7.5
PGD,DSM,1,-5.25
PGD,DSM,2,7.7
PGD,DSM,3,32.375
PGD,DSM,4,-15.5
PGD,DSM,5,-8.8
PGD,DSM,6,5.125
PGD,DSM,7,12.777777777777779
PGD,DSM,8,17.5
PGD,DSM,10,38.0
PGD,DSM,11,24.0
PGD,DSM,12,13.833333333333334
PGD,ELM,1,-14.5
PGD,ELM,2,19.8
PGD,ELM,3,48.0
PGD,ELM,4,8.75
PGD,ELM,11,-12.666666666666666
PGD,ELM,12,-15.5
PGD,FNT,1,27.916666666666668
PGD,FNT,2,62.714285714285715
PGD,FNT,3,23.38888888888889
PGD,FNT,4,23.944444444444443
PGD,FNT,5,22.11111111111111
PGD,FNT,6,35.6
PGD,FNT,7,14.7
PGD,FNT,8,37.0
PGD,FNT,9,-1.0
PGD,FNT,10,103.2
PGD,FNT,11,0.6
PGD,FNT,12,13.2
PGD,FSD,1,3.6666666666666665
PGD,FSD,2,1.0
PGD,FSD,3,11.6
PGD,FSD,4,58.333333333333336
PGD,FSD,5,-30.0
PGD,FSD,7,-32.5
PGD,FSD,11,-10.5
PGD,FSD,12,78.0
PGD,FWA,1,23.166666666666668
PGD,FWA,2,-1.1666666666666667
PGD,FWA,3,-3.3333333333333335
PGD,FWA,4,6.294117647058823
PGD,FWA,5,-6.363636363636363
PGD,FWA,6,18.8
PGD,FWA,7,21.454545454545453
PGD,FWA,8,41.5
PGD,FWA,9,0.25
PGD,FWA,10,-6.714285714285714
PGD,FWA,11,3.7142857142857144
PGD,FWA,12,19.0
PGD,GRR,1,-5.571428571428571
PGD,GRR,2,-4.5
PGD,GRR,3,16.09090909090909
PGD,GRR,4,14.869565217391305
PGD,GRR,5,4.8
PGD,GRR,6,9.0
PGD,GRR,7,69.0
PGD,GRR,8,-0.3333333333333333
PGD,GRR,9,-15.0
PGD,GRR,10,-8.333333333333334
PGD,GRR,11,23.727272727272727
PGD,GRR,12,33.285714285714285
PGD,HOU,2,21.0
PGD,HOU,3,68.0
PGD,HOU,4,40.0
PGD,HOU,5,-10.0
PGD,HOU,6,10.0
PGD,HOU,10,-2.0
PGD,HOU,11,39.333333333333336
PGD,HOU,12,84.0
PGD,HTS,6,5.5
PGD,HTS,7,3.5
PGD,HTS,8,-19.0
PGD,HTS,10,0.5
PGD,HTS,11,-12.0
PGD,IAG,1,36.0
PGD,IAG,2,-4.0
PGD,IAG,3,-14.875
PGD,IAG,4,13.666666666666666
PGD,IAG,5,-0.6
PGD,IAG,6,-5.0
PGD,IAG,7,-5.25
PGD,IAG,8,-13.0
PGD,IAG,9,-16.75
PGD,IAG,10,2.7142857142857144
PGD,IAG,11,-8.666666666666666
PGD,IAG,12,-12.125
PGD,IND,1,-4.384615384615385
PGD,IND,2,33.833333333333336
PGD,IND,3,37.4
PGD,IND,4,-1.2727272727272727
PGD,IND,5,12.789473684210526
PGD,IND,6,-0.16666666666666666
PGD,IND,7,28.333333333333332
PGD,IND,8,36.5
PGD,IND,9,-7.0
PGD,IND,10,13.8125
PGD,IND,11,25.333333333333332
PGD,IND,12,-2.2
PGD,LCK,1,32.666666666666664
PGD,LCK,2,-10.857142857142858
PGD,LCK,3,-4.9
PGD,LCK,4,8.333333333333334
PGD,LCK,5,2.5454545454545454
PGD,LCK,6,34.833333333333336
PGD,LCK,7,10.333333333333334
PGD,LCK,8,3.5555555555555554
PGD,LCK,9,5.0
PGD,LCK,10,7.0
PGD,LCK,11,-3.0
PGD,LCK,12,-6.0
PGD,LEX,1,14.285714285714286
PGD,LEX,2,2.5
PGD,LEX,3,16.333333333333332
PGD,LEX,4,1.6666666666666667
PGD,LEX,5,-10.142857142857142
PGD,LEX,6,13.090909090909092
PGD,LEX,7,157.55555555555554
PGD,LEX,8,-4.75
PGD,LEX,9,-8.333333333333334
PGD,LEX,10,-3.0
PGD,LEX,11,34.5
PGD,LEX,12,6.285714285714286
PGD,MCI,1,10.285714285714286
PGD,MCI,2,-12.333333333333334
PGD,MCI,3,-2.0
PGD,MCI,4,-3.25
PGD,MCI,5,-2.0
PGD,MCI,6,-24.0
PGD,MCI,7,8.0
PGD,MCI,8,24.0
PGD,MCI,10,-3.0
PGD,MCI,11,-0.5
PGD,MCI,12,-3.5
PGD,MDT,1,-3.0
PGD,MDT,2,-3.75
PGD,MDT,3,2.1666666666666665
PGD,MDT,4,-12.0
PGD,MDT,5,-5.4
PGD,MDT,7,13.555555555555555
PGD,MDT,8,4.0
PGD,MDT,9,-6.0
PGD,MDT,10,-6.6
PGD,MDT,11,-1.8
PGD,MDT,12,3.5
PGD,MDW,1,8.0
PGD,MDW,2,-4.0
PGD,MDW,3,-3.5
PGD,MDW,4,12.0
PGD,MDW,5,-25.0
PGD,MDW,6,-4.5
PGD,MDW,7,3.5
PGD,MDW,8,5.5
PGD,MDW,9,-12.0
PGD,MDW,11,-14.0
PGD,MDW,12,38.6
PGD,MEM,1,27.0
PGD,MEM,2,-1.25
PGD,MEM,4,-3.0
PGD,MEM,7,-2.0
PGD,MEM,9,0.0
PGD,MEM,10,-20.0
PGD,MEM,11,-15.0
PGD,MKE,3,-14.0
PGD,MKE,4,-12.0
PGD,MKE,5,-4.0
PGD,MLI,1,2.1666666666666665
PGD,MLI,2,11.333333333333334
PGD,MLI,3,-1.4
PGD,MLI,4,29.5
PGD,MLI,5,-1.3333333333333333
PGD,MLI,7,8.0
PGD,MLI,8,8.0
PGD,MLI,11,-8.0
PGD,MLI,12,-3.5
PGD,MSP,1,20.0
PGD,MSP,2,-7.5
PGD,MSP,3,24.666666666666668
PGD,MSP,4,42.666666666666664
PGD,MSP,5,18.0
PGD,MSP,7,-2.0
PGD,MSP,10,-20.5
PGD,MSP,11,22.0
PGD,MSP,12,0.0
PGD,OMA,1,6.0
PGD,OMA,2,-2.2857142857142856
PGD,OMA,3,-15.75
PGD,OMA,11,-6.0
PGD,OMA,12,-16.5
PGD,ORF,1,-15.0
PGD,ORF,2,1.0
PGD,ORF,4,0.0
PGD,ORF,11,-1.0
PGD,PBG,2,37.5
PGD,PBG,3,-10.0
PGD,PBG,4,4.0
PGD,PIA,1,13.777777777777779
PGD,PIA,2,-18.0
PGD,PIA,3,-0.3
PGD,PIA,4,27.714285714285715
PGD,PIA,5,-7.0
PGD,PIA,6,3.2222222222222223
PGD,PIA,7,76.0
PGD,PIA,8,4.0
PGD,PIA,9,-11.25
PGD,PIA,10,0.8571428571428571
PGD,PIA,11,-9.0
PGD,PIA,12,-3.5
PGD,PIT,1,30.666666666666668
PGD,PIT,2,10.0
PGD,PIT,3,26.9
PGD,PIT,4,-0.6666666666666666
PGD,PIT,5,7.9
PGD,PIT,6,-7.222222222222222
PGD,PIT,7,24.5
PGD,PIT,8,-0.14285714285714285
PGD,PIT,9,-5.75
PGD,PIT,10,-8.2
PGD,PIT,11,7.5
PGD,PIT,12,-10.714285714285714
PGD,PSM,1,24.25
PGD,PSM,2,-15.428571428571429
PGD,PSM,3,-19.307692307692307
PGD,PSM,4,-3.2666666666666666
PGD,PSM,5,-1.3333333333333333
PGD,PSM,6,33.5
PGD,PSM,7,-8.0
PGD,PSM,8,-1.1666666666666667
PGD,PSM,9,-8.5
PGD,PSM,10,1.0
PGD,PSM,11,23.4
PGD,PSM,12,14.333333333333334
PGD,PVD,1,-28.333333333333332
PGD,PVD,2,24.666666666666668
PGD,PVD,3,5.8
PGD,PVD,4,37.25
PGD,PVD,5,8.5
PGD,PVD,6,15.142857142857142
PGD,PVD,7,26.125
PGD,PVD,8,1.0
PGD,PVD,9,13.0
PGD,PVD,10,5.4
PGD,PVD,11,-16.0
PGD,PVD,12,3.2857142857142856
PGD,RAP,6,63.0
PGD,RAP,7,46.0
PGD,RDU,1,14.8
PGD,RDU,2,-4.5
PGD,RDU,3,2.3333333333333335
PGD,RDU,4,-4.6
PGD,RDU,5,-4.0
PGD,RDU,6,45.0
PGD,RDU,7,-10.75
PGD,RDU,10,-17.0
PGD,RDU,11,1.5
PGD,RDU,12,-16.0
PGD,RFD,1,22.0
PGD,RFD,2,-10.363636363636363
PGD,RFD,3,4.090909090909091
PGD,RFD,4,13.833333333333334
PGD,RFD,5,23.0
PGD,RFD,6,-2.5
PGD,RFD,7,6.8
PGD,RFD,8,7.2
PGD,RFD,9,26.75
PGD,RFD,10,-5.25
PGD,RFD,11,-2.1666666666666665
PGD,RFD,12,11.142857142857142
PGD,RIC,1,-4.0
PGD,RIC,2,-6.25
PGD,RIC,3,3.6666666666666665
PGD,RIC,4,5.333333333333333
PGD,RIC,10,0.0
PGD,RIC,11,-1.0
PGD,RIC,12,89.0
PGD,ROC,1,-11.25
PGD,ROC,2,-11.571428571428571
PGD,ROC,3,-5.666666666666667
PGD,ROC,4,-8.25
PGD,ROC,12,49.8
PGD,SBN,1,23.0
PGD,SBN,2,3.0
PGD,SBN,3,-2.1538461538461537
PGD,SBN,4,3.076923076923077
PGD,SBN,5,-3.0
PGD,SBN,6,60.0
PGD,SBN,7,-16.5
PGD,SBN,8,5.8
PGD,SBN,9,6.25
PGD,SBN,10,-6.444444444444445
PGD,SBN,11,-15.444444444444445
PGD,SBN,12,-7.111111111111111
PGD,SDF,1,25.2
PGD,SDF,2,14.8
PGD,SDF,3,0.5
PGD,SDF,4,4.125
PGD,SDF,5,0.0
PGD,SDF,6,12.428571428571429
PGD,SDF,7,-5.4
PGD,SDF,8,-5.333333333333333
PGD,SDF,9,-13.0
PGD,SDF,10,-2.0
PGD,SDF,11,20.0
PGD,SDF,12,-1.2
PGD,SGF,1,3.0
PGD,SGF,2,3.5
PGD,SGF,3,48.75
PGD,SGF,4,20.333333333333332
PGD,SGF,5,-10.0
PGD,SGF,6,-6.0
PGD,SGF,7,-7.0
PGD,SGF,8,28.0
PGD,SGF,12,25.0
PGD,SPI,1,-1.5454545454545454
PGD,SPI,2,19.0
PGD,SPI,3,22.1
PGD,SPI,4,15.88888888888889
PGD,SPI,5,-10.0
PGD,SPI,6,16.0
PGD,SPI,7,-3.0
PGD,SPI,8,-10.5
PGD,SPI,9,-8.0
PGD,SPI,10,-13.666666666666666
PGD,SPI,11,37.8
PGD,SPI,12,18.333333333333332
PGD,STC,1,-11.5
PGD,STC,2,-10.75
PGD,STC,3,-9.666666666666666
PGD,STC,4,5.0
PGD,STC,5,-18.0
PGD,STC,12,-23.0
PGD,SWF,1,-19.0
PGD,SWF,2,-0.75
PGD,SWF,3,-17.4
PGD,SWF,4,2.5
PGD,SWF,5,-9.0
PGD,SWF,6,79.5
PGD,SWF,7,16.5
PGD,SWF,8,-3.6
PGD,SWF,9,-22.5
PGD,SWF,10,-17.25
PGD,SWF,11,-24.5
PGD,SWF,12,12.333333333333334
PGD,SYR,1,-1.3333333333333333
PGD,SYR,2,52.333333333333336
PGD,SYR,3,2.0
PGD,SYR,4,4.25
PGD,SYR,5,-10.0
PGD,SYR,11,-14.2
PGD,SYR,12,-2.0
PGD,TOL,1,-12.125
PGD,TOL,2,3.6666666666666665
PGD,TOL,3,2.0
PGD,TOL,4,10.818181818181818
PGD,TOL,5,-3.5
PGD,TOL,6,-20.0
PGD,TOL,7,-11.666666666666666
PGD,TOL,8,-7.333333333333333
PGD,TOL,10,-9.2
PGD,TOL,11,45.0
PGD,TOL,12,-2.25
PGD,TVC,1,39.0
PGD,TVC,2,-5.0
PGD,TVC,3,9.714285714285714
PGD,TVC,4,-10.0
PGD,TVC,5,-11.0
PGD,TVC,10,-17.0
PGD,TVC,12,-13.666666666666666
PGD,TYS,1,3.2857142857142856
PGD,TYS,2,-6.0
PGD,TYS,3,33.0
PGD,TYS,4,40.2
PGD,TYS,5,101.4
PGD,TYS,6,7.5
PGD,TYS,7,31.857142857142858
PGD,TYS,8,-8.375
PGD,TYS,9,-11.444444444444445
PGD,TYS,10,21.0
PGD,TYS,11,52.125
PGD,TYS,12,61.166666666666664
PGD,USA,1,11.0
PGD,USA,2,-1.8
PGD,USA,3,9.0
PGD,USA,4,-0.3
PGD,USA,5,4.5
PGD,USA,6,47.666666666666664
PGD,USA,7,16.11111111111111
PGD,USA,8,6.5
PGD,USA,9,0.0
PGD,USA,10,-3.5
PGD,USA,11,3.0
PGD,USA,12,6.5
PGD,XNA,2,0.0
PGD,XNA,4,20.5
PGD,XNA,5,70.0
PGD,XNA,6,2.0
PGD,XNA,8,-34.0
PGD,XNA,11,-23.0
PGV,CLT,1,161.5
PGV,CLT,2,-7.666666666666667
PGV,CLT,3,14.666666666666666
PGV,CLT,4,20.333333333333332
PGV,CLT,5,75.0
PGV,CLT,9,31.0
PGV,CLT,10,-6.0
PGV,CLT,11,-11.0
PHF,ATL,1,2.375
PHF,ATL,2,-9.8
PHF,ATL,3,-7.466666666666667
PHF,ATL,4,-7.0
PHF,ATL,5,-5.0
PHF,ATL,6,-5.875
PHF,ATL,7,30.2
PHF,ATL,8,12.166666666666666
PHF,ATL,9,-11.857142857142858
PHF,ATL,10,0.0
PHF,ATL,11,-10.285714285714286
PHF,ATL,12,26.166666666666668
PHF,CLT,1,-2.9523809523809526
PHF,CLT,2,-6.230769230769231
PHF,CLT,3,3.8461538461538463
PHF,CLT,4,-7.0
PHF,CLT,5,7.21875
PHF,CLT,6,18.903225806451612
PHF,CLT,7,11.384615384615385
PHF,CLT,8,11.857142857142858
PHF,CLT,9,-7.024390243902439
PHF,CLT,10,-6.454545454545454
PHF,CLT,11,-3.566666666666667
PHF,CLT,12,-8.05
PHF,PHL,5,-12.666666666666666
PHF,PHL,6,-5.166666666666667
PHF,PHL,7,11.625
PHF,PHL,8,16.333333333333332
PHF,PHL,9,-5.0
PHF,PHL,10,-9.333333333333334
PHF,PHL,11,-18.0
PHF,PHL,12,38.0
PHL,ACK,6,-22.0
PHL,ACK,7,-1.1
PHL,ACK,8,-20.714285714285715
PHL,ACK,9,10.666666666666666
PHL,AGS,4,25.5
PHL,ALB,1,-7.5
PHL,ALB,2,-22.0
PHL,ALB,3,-13.0
PHL,ALB,4,0.0
PHL,ALB,5,-9.0
PHL,ALB,6,10.6
PHL,ALB,7,18.4
PHL,ALB,8,25.77777777777778
PHL,ALB,9,11.88888888888889
PHL,ALB,10,28.9
PHL,ALB,11,0.3333333333333333
PHL,ART,1,11.0
PHL,ART,2,-2.4
PHL,ART,3,-10.0
PHL,ART,4,42.333333333333336
PHL,ATL,1,-5.230769230769231
PHL,ATL,2,0.4
PHL,ATL,3,-6.890625
PHL,ATL,4,-4.211453744493392
PHL,ATL,5,-3.506550218340611
PHL,ATL,6,0.13131313131313133
PHL,ATL,7,1.1512605042016806
PHL,ATL,8,10.635135135135135
PHL,ATL,9,-8.815028901734104
PHL,ATL,10,-3.678756476683938
PHL,ATL,11,-4.4602272727272725
PHL,ATL,12,-4.393782383419689
PHL,AUS,1,8.952380952380953
PHL,AUS,2,-2.44
PHL,AUS,3,10.208333333333334
PHL,AUS,4,15.818181818181818
PHL,AUS,5,4.46875
PHL,AUS,6,12.96551724137931
PHL,AUS,7,21.655172413793103
PHL,AUS,8,6.096774193548387
PHL,AUS,9,9.541666666666666
PHL,AUS,10,-0.5909090909090909
PHL,AUS,11,-7.913043478260869
PHL,AUS,12,0.8695652173913043
PHL,AVL,1,-4.5
PHL,AVL,2,4.0
PHL,AVL,3,-9.125
PHL,AVL,4,-5.5
PHL,AVL,6,4.285714285714286
PHL,AVL,7,2.8333333333333335
PHL,AVL,8,36.714285714285715
PHL,AVL,9,0.0
PHL,AVL,10,4.666666666666667
PHL,AVL,11,57.0
PHL,AVL,12,25.0
PHL,BDL,1,-5.7073170731707314
PHL,BDL,2,-6.294117647058823
PHL,BDL,3,-4.926829268292683
PHL,BDL,4,1.5277777777777777
PHL,BDL,5,2.033333333333333
PHL,BDL,6,-3.037037037037037
PHL,BDL,7,10.806451612903226
PHL,BDL,8,-7.3125
PHL,BDL,9,-6.1
PHL,BDL,10,-0.23529411764705882
PHL,BDL,11,7.571428571428571
PHL,BDL,12,29.678571428571427
PHL,BGR,4,-4.416666666666667
PHL,BGR,5,29.210526315789473
PHL,BGR,6,7.888888888888889
PHL,BGR,7,25.3
PHL,BGR,8,2.880952380952381
PHL,BGR,9,-12.65
PHL,BGR,10,19.652173913043477
PHL,BGR,11,-11.88888888888889
PHL,BGR,12,-21.22222222222222
PHL,BHM,1,-7.35
PHL,BHM,2,2.0
PHL,BHM,3,-2.761904761904762
PHL,BHM,4,1.1666666666666667
PHL,BHM,5,2.3529411764705883
PHL,BHM,6,13.448275862068966
PHL,BHM,7,3.7142857142857144
PHL,BHM,8,2.5357142857142856
PHL,BHM,9,-1.9333333333333333
PHL,BHM,10,7.066666666666666
PHL,BHM,11,7.928571428571429
PHL,BHM,12,4.095238095238095
PHL,BNA,1,-4.7
PHL,BNA,2,-0.3076923076923077
PHL,BNA,3,-6.297872340425532
PHL,BNA,4,-3.870967741935484
PHL,BNA,5,1.2043010752688172
PHL,BNA,6,2.2660550458715596
PHL,BNA,7,8.37864077669903
PHL,BNA,8,8.085714285714285
PHL,BNA,9,-5.176470588235294
PHL,BNA,10,-5.441558441558442
PHL,BNA,11,-6.463768115942029
PHL,BNA,12,0.7926829268292683
PHL,BOS,1,-2.884259259259259
PHL,BOS,2,-0.4619289340101523
PHL,BOS,3,-4.909502262443439
PHL,BOS,4,0.8351063829787234
PHL,BOS,5,2.0729166666666665
PHL,BOS,6,-0.5411764705882353
PHL,BOS,7,13.743169398907105
PHL,BOS,8,2.690582959641256
PHL,BOS,9,-2.710843373493976
PHL,BOS,10,-3.7176470588235295
PHL,BOS,11,-2.138728323699422
PHL,BOS,12,12.213235294117647
PHL,BQN,5,14.75
PHL,BQN,6,-11.0
PHL,BTV,1,-3.142857142857143
PHL,BTV,2,1.6923076923076923
PHL,BTV,3,21.0
PHL,BTV,4,12.8
PHL,BTV,5,8.964285714285714
PHL,BTV,6,33.04545454545455
PHL,BTV,7,6.147058823529412
PHL,BTV,8,15.179487179487179
PHL,BTV,9,10.791666666666666
PHL,BTV,10,-6.8125
PHL,BTV,11,-10.533333333333333
PHL,BTV,12,3.4545454545454546
PHL,BUF,1,2.0
PHL,BUF,2,3.375
PHL,BUF,3,9.733333333333333
PHL,BUF,4,4.346153846153846
PHL,BUF,5,1.5357142857142858
PHL,BUF,6,2.8095238095238093
PHL,BUF,7,-5.8
PHL,BUF,8,-9.805555555555555
PHL,BUF,9,-7.84
PHL,BUF,10,1.2592592592592593
PHL,BUF,11,-12.692307692307692
PHL,BUF,12,-3.25
PHL,BWI,1,-3.0
PHL,BWI,7,-11.6
PHL,BWI,8,-9.2
PHL,BWI,9,-6.5
PHL,BWI,10,-3.3333333333333335
PHL,BWI,11,-10.5
PHL,BWI,12,-15.0
PHL,BZN,6,13.666666666666666
PHL,BZN,7,2.0
PHL,BZN,8,31.666666666666668
PHL,CAE,10,-17.0
PHL,CAK,1,12.153846153846153
PHL,CAK,2,23.294117647058822
PHL,CAK,3,0.7058823529411765
PHL,CAK,4,10.857142857142858
PHL,CAK,5,7.875
PHL,CAK,6,14.6
PHL,CAK,7,39.3
PHL,CAK,8,28.363636363636363
PHL,CAK,9,-13.545454545454545
PHL,CAK,10,13.125
PHL,CAK,11,5.2
PHL,CAK,12,-7.923076923076923
PHL,CHA,1,604.5
PHL,CHA,5,-18.0
PHL,CHA,6,-13.333333333333334
PHL,CHA,7,3.25
PHL,CHA,8,30.666666666666668
PHL,CHA,9,-8.0
PHL,CHA,11,-8.0
PHL,CHA,12,-10.25
PHL,CHO,2,-4.0
PHL,CHO,3,7.0
PHL,CHS,1,-17.04
PHL,CHS,2,-9.384615384615385
PHL,CHS,3,-10.32258064516129
PHL,CHS,4,10.688888888888888
PHL,CHS,5,-7.392156862745098
PHL,CHS,6,3.630434782608696
PHL,CHS,7,11.589285714285714
PHL,CHS,8,9.307692307692308
PHL,CHS,9,5.979166666666667
PHL,CHS,10,-2.125
PHL,CHS,11,7.157894736842105
PHL,CHS,12,-11.076923076923077
PHL,CLE,1,-6.956521739130435
PHL,CLE,2,5.366666666666666
PHL,CLE,3,-7.875
PHL,CLE,4,-0.34615384615384615
PHL,CLE,5,9.166666666666666
PHL,CLE,6,0.375
PHL,CLE,7,4.15625
PHL,CLE,8,6.38
PHL,CLE,9,0.9259259259259259
PHL,CLE,10,-2.5483870967741935
PHL,CLE,11,-4.176470588235294
PHL,CLE,12,-9.947368421052632
PHL,CLT,1,1.0890410958904109
PHL,CLT,2,-0.007751937984496124
PHL,CLT,3,-2.825174825174825
PHL,CLT,4,0.952
PHL,CLT,5,4.123076923076923
PHL,CLT,6,20.125
PHL,CLT,7,9.431818181818182
PHL,CLT,8,7.232394366197183
PHL,CLT,9,-12.277227722772277
PHL,CLT,10,-1.0360360360360361
PHL,CLT,11,0.6216216216216216
PHL,CLT,12,-1.4646464646464648
PHL,CMH,1,-8.842105263157896
PHL,CMH,2,-0.8378378378378378
PHL,CMH,3,-2.7142857142857144
PHL,CMH,4,-9.517241379310345
PHL,CMH,5,-8.360655737704919
PHL,CMH,6,0.1111111111111111
PHL,CMH,7,7.507462686567164
PHL,CMH,8,-0.8064516129032258
PHL,CMH,9,-8.106382978723405
PHL,CMH,10,-4.804878048780488
PHL,CMH,11,-1.4210526315789473
PHL,CMH,12,1.3191489361702127
PHL,CRW,1,16.75
PHL,CRW,2,1.6666666666666667
PHL,CRW,3,-8.5
PHL,CRW,4,27.25
PHL,CRW,6,-7.0
PHL,CRW,7,0.23076923076923078
PHL,CRW,8,30.25
PHL,CRW,9,10.333333333333334
PHL,CRW,10,28.25
PHL,CRW,11,46.0
PHL,CRW,12,-4.5
PHL,CVG,1,-3.125
PHL,CVG,2,4.58
PHL,CVG,3,4.63768115942029
PHL,CVG,4,3.9166666666666665
PHL,CVG,5,7.934782608695652
PHL,CVG,6,21.872340425531913
PHL,CVG,7,14.295081967213115
PHL,CVG,8,16.338709677419356
PHL,CVG,9,3.1
PHL,CVG,10,-2.84
PHL,CVG,11,1.0
PHL,CVG,12,8.588235294117647
PHL,DAB,2,-4.0
PHL,DAB,3,-18.0
PHL,DAB,4,-4.6
PHL,DAB,5,1.125
PHL,DAB,6,9.5
PHL,DAB,7,43.111111111111114
PHL,DAB,8,28.25
PHL,DAB,9,-5.0
PHL,DAL,1,-7.6
PHL,DAL,2,-22.5
PHL,DAL,3,15.8
PHL,DAL,4,-3.5714285714285716
PHL,DAL,5,-2.5
PHL,DAL,6,18.857142857142858
PHL,DAL,7,-10.333333333333334
PHL,DAL,8,-14.5
PHL,DAL,9,-16.4
PHL,DAL,10,-2.3333333333333335
PHL,DAL,11,-31.0
PHL,DAL,12,-4.666666666666667
PHL,DAY,1,13.413793103448276
PHL,DAY,2,29.75862068965517
PHL,DAY,3,18.545454545454547
PHL,DAY,4,-1.2857142857142858
PHL,DAY,5,-4.833333333333333
PHL,DAY,6,3.111111111111111
PHL,DAY,7,25.64
PHL,DAY,8,19.5
PHL,DAY,9,7.761904761904762
PHL,DAY,10,5.041666666666667
PHL,DAY,11,-6.55
PHL,DAY,12,33.111111111111114
PHL,DCA,1,4.666666666666667
PHL,DCA,2,-3.923076923076923
PHL,DCA,3,-2.574074074074074
PHL,DCA,4,-9.1
PHL,DCA,5,-3.5636363636363635
PHL,DCA,6,2.5128205128205128
PHL,DCA,7,0.625
PHL,DCA,8,-1.7735849056603774
PHL,DCA,9,-8.025
PHL,DCA,10,7.7631578947368425
PHL,DCA,11,2.2857142857142856
PHL,DCA,12,0.7
PHL,DEN,1,-2.173469387755102
PHL,DEN,2,8.422535211267606
PHL,DEN,3,4.326530612244898
PHL,DEN,4,-1.0786516853932584
PHL,DEN,5,3.380434782608696
PHL,DEN,6,17.513761467889907
PHL,DEN,7,9.022388059701493
PHL,DEN,8,11.6875
PHL,DEN,9,-5.862068965517241
PHL,DEN,10,0.5657894736842105
PHL,DEN,11,-4.0
PHL,DEN,12,-0.37209302325581395
PHL,DFW,1,-4.275
PHL,DFW,2,-0.6412213740458015
PHL,DFW,3,-1.2615384615384615
PHL,DFW,4,0.7433628318584071
PHL,DFW,5,5.21259842519685
PHL,DFW,6,12.251748251748252
PHL,DFW,7,6.8544303797468356
PHL,DFW,8,3.7058823529411766
PHL,DFW,9,4.152380952380953
PHL,DFW,10,11.16161616161616
PHL,DFW,11,-0.5412844036697247
PHL,DFW,12,2.4166666666666665
PHL,DSM,1,22.25
PHL,DSM,2,6.714285714285714
PHL,DSM,3,-1.1666666666666667
PHL,DSM,4,-3.5384615384615383
PHL,DSM,5,1.8571428571428572
PHL,DSM,6,-13.5
PHL,DSM,7,5.625
PHL,DSM,8,10.375
PHL,DSM,9,-21.5
PHL,DSM,10,-8.0
PHL,DSM,11,-6.333333333333333
PHL,DSM,12,8.666666666666666
PHL,DTW,1,1.3272727272727274
PHL,DTW,2,4.038834951456311
PHL,DTW,3,0.73
PHL,DTW,4,-1.990990990990991
PHL,DTW,5,4.965909090909091
PHL,DTW,6,13.718446601941748
PHL,DTW,7,11.8203125
PHL,DTW,8,0.03333333333333333
PHL,DTW,9,-9.45360824742268
PHL,DTW,10,1.9130434782608696
PHL,DTW,11,5.134146341463414
PHL,DTW,12,9.161764705882353
PHL,ECP,6,-14.25
PHL,ECP,7,14.0
PHL,ECP,8,5.0
PHL,EGE,2,1.0
PHL,EGE,3,-32.0
PHL,EWR,1,0.8571428571428571
PHL,EWR,2,-7.4
PHL,EWR,3,87.0
PHL,EWR,4,0.0
PHL,EWR,5,26.714285714285715
PHL,EWR,6,-10.5
PHL,EWR,7,-9.0
PHL,EWR,8,-15.75
PHL,EWR,9,-15.0
PHL,EWR,10,-7.2
PHL,EWR,11,-8.166666666666666
PHL,EWR,12,0.8333333333333334
PHL,EYW,1,4.777777777777778
PHL,EYW,2,28.272727272727273
PHL,EYW,3,10.833333333333334
PHL,EYW,4,-0.058823529411764705
PHL,EYW,5,-2.3636363636363638
PHL,EYW,6,3.7142857142857144
PHL,EYW,7,-5.133333333333334
PHL,EYW,8,-9.461538461538462
PHL,EYW,9,-10.333333333333334
PHL,EYW,10,2.2857142857142856
PHL,EYW,11,-17.833333333333332
PHL,EYW,12,8.375
PHL,FLL,1,-3.675
PHL,FLL,2,4.639455782312925
PHL,FLL,3,2.6259541984732824
PHL,FLL,4,8.24031007751938
PHL,FLL,5,3.69811320754717
PHL,FLL,6,6.471698113207547
PHL,FLL,7,15.215686274509803
PHL,FLL,8,5.388888888888889
PHL,FLL,9,-6.944444444444445
PHL,FLL,10,-2.8780487804878048
PHL,FLL,11,-4.367647058823529
PHL,FLL,12,8.011111111111111
PHL,FWA,5,58.0
PHL,FWA,6,-11.0
PHL,GRR,1,65.77777777777777
PHL,GRR,2,-7.875
PHL,GRR,3,0.0
PHL,GRR,4,7.923076923076923
PHL,GRR,5,-6.0
PHL,GRR,6,27.25
PHL,GRR,7,2.260869565217391
PHL,GRR,8,-11.538461538461538
PHL,GRR,9,10.8
